BOTTLE,20240730CCHHYDRO
#BOTTLE,STAMP
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,PH_TMP_FLAG_W,DOC,DOC_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,POC,POC_FLAG_W,PON,PON_FLAG_W,POP,POP_FLAG_W,PCOD,PCOD_FLAG_W,TDN,TDN_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,HPLC,HPLC_FLAG_W,DNA,DNA_FLAG_W,FCM,FCM_FLAG_W
33RR20220430  ,P02        ,90      ,  1,27         ,27         ,2,20220531,0759,  29.9999,-176.7901,     5402,    354.4,2,  12.6912,2,  34.3580,2,  34.3547,2,    209.8,2,    210.2,2,    11.82,2,    10.78,2,     0.00,2,     0.76,2,    2.581,2,    1.608,2,   2.0162,2,     -999,9,     -999,9,     -999,9,     -999,9,    42.46,2,  12.7240,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    13.12,2,   0.0122,1,   4.6921,1,     14.4,2,20220531,0952,  29.9998,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,26         ,26         ,2,20220531,0759,  29.9999,-176.7901,     5402,    404.0,2,  11.5815,2,  34.2716,2,  34.2636,2,    208.8,2,    210.2,2,    15.24,2,    13.00,2,     0.00,2,     0.92,2,    2.694,2,    1.687,2,   2.0368,2,   2104.4,2,   2265.7,2,   7.7759,2,    25.00,2,    42.67,2,  11.5802,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    16.26,2,   0.0122,1,   4.6934,1,     15.8,2,20220531,0951,  29.9998,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,25         ,25         ,2,20220531,0759,  29.9999,-176.7901,     5402,    506.7,2,   9.3761,2,  34.1136,2,  34.1062,2,    183.3,2,    183.1,2,    26.87,2,    19.66,2,     0.00,2,     1.39,2,    2.713,2,    1.652,2,   1.7098,2,   2150.3,2,   2267.4,2,   7.6748,2,    25.00,2,    42.23,2,   9.3754,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    21.41,2,   0.0122,1,   4.6963,1,     21.3,2,20220531,0948,  29.9998,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,24         ,24         ,2,20220531,0759,  29.9999,-176.7901,     5402,    607.3,2,   7.6406,2,  34.0511,2,  34.0476,2,    146.4,2,    145.7,2,    43.19,2,    26.45,2,     0.00,2,     1.87,2,    2.421,2,    1.436,2,   1.1391,2,   2196.7,2,   2276.4,2,   7.5656,2,    24.99,2,  -999.00,9,   7.6394,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0124,1,   4.6981,1,     27.8,2,20220531,0945,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,23         ,23         ,2,20220531,0759,  29.9999,-176.7901,     5402,    708.2,2,   5.9816,2,  34.0596,2,  34.0578,2,     98.2,2,     97.7,2,    66.16,2,    33.88,2,     0.00,2,     2.41,2,    1.648,2,    0.990,2,   0.8610,2,   2252.4,2,   2294.8,2,   7.4489,2,    25.02,2,    38.52,2,   5.9815,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    36.32,2,   0.0130,1,   4.6992,1,     36.5,2,20220531,0943,  29.9998,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,22         ,22         ,2,20220531,0759,  29.9999,-176.7901,     5402,    808.5,2,   5.0292,2,  34.1191,2,  34.1193,2,     65.6,2,     65.1,2,    85.31,2,    38.36,2,     0.00,2,     2.75,2,    1.015,2,    0.607,2,   0.3623,2,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   5.0255,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.6995,1,     43.9,2,20220531,0940,  29.9998,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,21         ,21         ,2,20220531,0759,  29.9999,-176.7901,     5402,    908.3,2,   4.2825,2,  34.2199,2,  34.2187,2,     39.2,3,     40.1,2,   103.48,2,    41.50,2,     0.00,2,     2.96,2,    0.469,2,    0.285,2,   0.0903,2,   2328.8,2,   2336.0,2,   7.3369,2,    25.03,2,    37.68,2,   4.2819,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    44.31,2,   0.0134,1,   4.7002,1,     50.1,2,20220531,0937,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,20         ,20         ,2,20220531,0759,  29.9999,-176.7901,     5402,   1008.8,2,   3.9249,2,  34.2884,2,  34.2878,2,     30.4,3,     31.1,2,   113.83,2,    42.64,2,     0.00,2,     3.06,2,    0.241,2,    0.139,2,   0.0000,2,   2349.5,2,   2349.3,2,   7.3287,2,    25.01,2,    36.29,2,   3.9248,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    46.11,2,   0.0134,1,   4.7006,1,     54.1,2,20220531,0935,  29.9998,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,19         ,19         ,2,20220531,0759,  29.9999,-176.7901,     5402,   1111.0,2,   3.5063,2,  34.3690,2,  34.3668,2,     26.3,3,     26.7,2,   125.54,2,    43.43,2,     0.00,2,     3.11,2,    0.087,2,    0.048,2,   0.0000,2,   2363.2,2,   2367.1,2,   7.3291,2,    25.04,2,    35.60,2,   3.5075,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    46.77,2,   0.0134,1,   4.7007,1,     55.4,2,20220531,0931,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,18         ,18         ,2,20220531,0759,  29.9999,-176.7901,     5402,   1211.9,2,   3.2783,2,  34.4113,2,  34.4114,2,     27.1,3,     27.4,2,   132.28,2,    43.62,2,     0.00,2,     3.12,2,    0.049,2,    0.029,2,   0.0000,2,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   3.2812,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.6999,1,     55.1,2,20220531,0928,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,17         ,17         ,2,20220531,0759,  29.9999,-176.7901,     5402,   1313.7,2,   3.0296,2,  34.4578,2,  34.4581,2,     31.4,2,     31.2,2,   139.51,2,    43.56,2,     0.00,2,     3.11,2,    0.025,2,    0.000,2,   0.0000,2,   2373.3,2,   2385.9,2,   7.3437,2,    25.02,2,    34.68,2,   3.0290,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    45.89,2,   0.0134,1,   4.7008,1,     52.3,2,20220531,0925,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,16         ,16         ,2,20220531,0759,  29.9999,-176.7901,     5402,   1415.5,2,   2.7988,2,  34.4953,2,  34.4954,2,     36.6,3,     37.0,2,   145.27,2,    43.38,2,     0.00,2,     3.09,2,    0.012,2,    0.000,2,   0.0000,2,   2376.4,2,   2393.2,2,   7.3582,2,    25.03,2,    34.77,2,   2.7990,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    46.39,2,   0.0134,1,   4.7010,1,     49.0,2,20220531,0923,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,15         ,15         ,2,20220531,0759,  29.9999,-176.7901,     5402,   1622.5,2,   2.4917,2,  34.5400,2,  34.5404,2,     48.2,2,     48.2,2,   152.59,2,    42.81,2,     0.00,2,     3.03,2,    0.006,2,    0.000,2,   0.0000,2,   2377.2,2,   2403.4,2,   7.3829,2,    25.02,2,    36.97,2,   2.4915,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    46.34,2,   0.0134,1,   4.7012,1,     43.3,2,20220531,0918,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,14         ,14         ,2,20220531,0759,  29.9999,-176.7901,     5402,   1823.8,2,   2.2059,2,  34.5760,2,  34.5763,2,     61.6,2,     61.0,2,   158.74,2,    42.04,2,     0.00,2,     2.95,2,    0.005,2,    0.000,2,   0.0000,2,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   2.2055,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7020,1,     37.8,2,20220531,0914,  29.9998,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,13         ,13         ,2,20220531,0759,  29.9999,-176.7901,     5402,   2027.9,2,   2.0000,2,  34.5996,2,  34.6001,2,     73.0,2,     72.7,2,   163.03,2,    41.30,2,     0.00,2,     2.90,2,    0.004,6,    0.000,6,   0.0000,6,   2373.1,2,   2414.2,2,   7.4661,2,    25.02,2,    35.15,2,   1.9998,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    44.13,2,   0.0132,1,   4.7029,1,     34.1,6,20220531,0909,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,12         ,12         ,2,20220531,0759,  29.9999,-176.7901,     5402,   2279.5,2,   1.8181,2,  34.6240,2,  34.6244,2,     91.0,2,     90.8,2,   162.83,2,    40.16,2,     0.00,2,     2.80,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.8178,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7039,1,     -999,9,20220531,0904,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,11         ,11         ,2,20220531,0759,  29.9999,-176.7901,     5402,   2535.7,2,   1.6883,2,  34.6409,2,  34.6409,2,    104.3,2,    104.7,2,   162.64,2,    39.27,2,     0.00,2,     2.74,2,    0.004,2,    0.000,2,   0.0000,2,   2357.1,2,   2420.0,2,   7.4913,2,    25.01,2,    33.95,2,   1.6880,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    42.03,2,   0.0121,1,   4.7037,1,     27.7,2,20220531,0859,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,10         ,10         ,2,20220531,0759,  29.9999,-176.7901,     5402,   2788.2,2,   1.6067,2,  34.6520,2,  34.6525,2,    114.3,2,    114.8,2,   161.95,2,    38.63,2,     0.00,2,     2.69,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.6064,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0126,1,   4.7044,1,     -999,9,20220531,0854,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,9          ,9          ,2,20220531,0759,  29.9999,-176.7901,     5402,   3045.4,2,   1.5401,2,  34.6625,2,  34.6624,2,    125.9,2,    126.0,2,   159.41,2,    37.92,2,     0.00,2,     2.63,2,    0.004,2,    0.000,2,   0.0000,2,     -999,9,     -999,9,     -999,9,     -999,9,    33.31,2,   1.5405,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    39.71,2,   0.0122,1,   4.7056,1,     24.6,2,20220531,0849,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,8          ,8          ,2,20220531,0759,  29.9999,-176.7901,     5402,   3351.4,2,   1.4947,2,  34.6708,2,  34.6714,2,    135.0,2,    135.3,2,   156.87,2,    37.26,2,     0.00,2,     2.58,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.4944,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7059,1,     -999,9,20220531,0842,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,7          ,7          ,2,20220531,0759,  29.9999,-176.7901,     5402,   3660.1,2,   1.4680,2,  34.6770,2,  34.6771,2,    142.2,2,    142.0,2,   155.01,2,    36.83,2,     0.00,2,     2.54,2,    0.006,2,    0.000,2,   0.0000,2,   2333.4,2,   2421.1,2,   7.5593,2,    25.03,2,    32.18,2,   1.4677,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    35.75,2,   0.0122,1,   4.7061,1,     22.7,2,20220531,0836,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,6          ,6          ,2,20220531,0759,  29.9999,-176.7901,     5402,   3965.4,2,   1.4642,2,  34.6810,2,  34.6812,2,    147.2,2,    147.3,2,   153.94,2,    36.51,2,     0.00,2,     2.51,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.4639,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7060,1,     -999,9,20220531,0830,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,5          ,5          ,2,20220531,0759,  29.9999,-176.7901,     5402,   4273.7,2,   1.4747,2,  34.6836,2,  34.6838,2,    150.5,2,    150.4,2,   153.74,2,    36.28,2,     0.00,2,     2.49,2,    0.005,2,    0.000,2,   0.0000,2,   2326.6,2,   2418.8,2,   7.5740,2,    25.03,2,    33.83,2,   1.4744,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    38.71,2,   0.0122,1,   4.7058,1,     22.1,2,20220531,0824,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,4          ,4          ,2,20220531,0759,  29.9999,-176.7901,     5402,   4581.1,2,   1.4945,2,  34.6855,2,  34.6851,2,    152.8,2,    152.8,2,   153.55,2,    36.17,2,     0.00,2,     2.49,2,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   1.4944,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0130,1,   4.7057,1,     -999,9,20220531,0818,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,3          ,3          ,2,20220531,0759,  29.9999,-176.7901,     5402,   4889.0,2,   1.5084,2,  34.6875,2,  34.6879,2,    157.1,2,    156.9,2,   149.35,2,    35.82,2,     0.00,2,     2.46,2,    0.005,2,    0.000,2,   0.0000,2,   2323.1,2,   2416.4,2,   7.5826,2,    25.03,2,    36.75,2,   1.5085,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    36.02,2,   0.0122,1,   4.7067,1,     21.7,2,20220531,0812,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,2          ,2          ,2,20220531,0759,  29.9999,-176.7901,     5402,   5249.7,2,   1.5339,2,  34.6893,2,  34.6889,2,    161.0,2,    161.8,2,   145.93,2,    35.56,2,     0.00,2,     2.44,2,     -999,9,     -999,9,     -999,9,   2318.5,2,   2414.0,2,   7.5865,2,    25.03,2,  -999.00,9,   1.5339,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.7043,1,     -999,9,20220531,0805,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,90      ,  1,1          ,1          ,2,20220531,0759,  29.9999,-176.7901,     5402,   5499.4,2,   1.5523,2,  34.6905,2,  34.6901,2,    163.8,2,    163.4,2,   143.39,2,    35.34,2,     0.00,2,     2.42,2,    0.007,2,    0.000,2,   0.0000,2,   2316.5,6,   2411.8,2,   7.5892,2,    25.03,2,    35.88,2,   1.5525,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,    36.79,2,   0.0122,1,   4.7032,1,     21.5,2,20220531,0759,  29.9999,-176.7901,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,36         ,36         ,2,20220531,1431,  30.0001,-176.2126,     5285,     16.2,2,  22.6259,2,  35.2863,3,  35.2651,2,    217.7,2,    217.6,2,     1.17,2,     0.03,2,     0.00,2,     0.01,2,    1.694,2,    1.046,2,   1.7794,2,   2019.8,2,   2315.7,2,   8.0288,2,    24.99,2,  -999.00,9,  22.6233,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.6466,1,      5.8,2,20220531,1633,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,35         ,35         ,2,20220531,1431,  30.0001,-176.2126,     5285,     36.7,2,  20.8253,2,  35.1907,2,  35.1786,2,    228.2,2,    228.0,2,     1.56,2,     0.00,2,     0.00,2,     0.00,2,    1.853,2,    1.129,2,   1.9599,2,   2029.8,6,   2310.7,2,   8.0069,2,    24.98,2,  -999.00,9,  20.8406,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0147,1,   4.6438,1,      6.2,2,20220531,1632,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,34         ,34         ,2,20220531,1431,  30.0001,-176.2126,     5285,     60.3,2,  18.9538,2,  34.8358,2,  34.8448,2,    236.8,2,    236.7,2,     1.95,2,     0.00,2,     0.00,2,     0.01,2,    2.000,2,    1.214,2,   2.1480,2,   2028.5,2,   2287.0,2,   7.9795,2,    24.98,2,  -999.00,9,  18.9554,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0162,1,   4.6395,1,      6.5,2,20220531,1630,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,33         ,33         ,2,20220531,1431,  30.0001,-176.2126,     5285,     86.7,2,  18.5692,2,  34.8149,2,  34.8192,2,    238.2,2,    239.1,2,     1.95,2,     0.01,2,     0.00,2,     0.03,2,    2.009,2,    1.302,2,   2.1258,2,   2029.8,2,   2286.0,2,   7.9777,2,    24.99,2,  -999.00,9,  18.5623,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0195,1,   4.6434,1,      6.8,2,20220531,1629,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,32         ,32         ,2,20220531,1431,  30.0001,-176.2126,     5285,    116.6,2,  18.1978,2,  34.8706,2,  34.8585,2,    232.8,2,    232.6,2,     2.15,2,     0.00,2,     0.03,2,     0.05,2,    2.030,2,    1.284,2,   2.3071,2,   2035.0,2,   2289.1,2,   7.9692,2,    24.98,2,  -999.00,9,  18.1964,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0313,1,   4.6443,1,      6.8,2,20220531,1627,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,31         ,31         ,2,20220531,1431,  30.0001,-176.2126,     5285,    166.1,2,  16.8974,2,  34.6971,2,  34.6842,2,    220.8,2,    221.0,2,     3.52,2,     2.59,2,     0.03,2,     0.21,2,    2.159,2,    1.288,2,   2.1873,2,   2049.0,2,   2279.0,2,   7.9257,2,    24.98,2,  -999.00,9,  16.8915,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0183,1,   4.6764,1,      8.2,2,20220531,1625,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,30         ,30         ,2,20220531,1431,  30.0001,-176.2126,     5285,    216.2,2,  15.6849,2,  34.6033,2,  34.5916,2,    214.1,2,    213.6,2,     5.76,2,     5.70,2,     0.00,2,     0.41,2,    2.291,2,    1.488,2,     -999,5,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,  15.6829,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.6849,1,      9.8,2,20220531,1624,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,29         ,29         ,2,20220531,1431,  30.0001,-176.2126,     5285,    267.5,2,  14.2631,2,  34.4807,2,  34.4714,2,    211.6,2,    211.4,2,     8.21,2,     7.99,2,     0.00,2,     0.57,2,    2.408,2,    1.456,2,   2.1099,2,   2078.3,2,   2268.2,2,   7.8493,2,    24.98,2,  -999.00,9,  14.2731,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.6874,1,     11.5,2,20220531,1622,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,28         ,28         ,2,20220531,1431,  30.0001,-176.2126,     5285,    318.2,2,  13.1334,2,  34.3951,2,  34.3817,2,    212.7,2,    212.6,2,    10.84,2,     9.96,2,     0.00,2,     0.70,2,    2.528,2,    1.565,2,   2.1343,2,   2087.4,2,   2266.2,2,   7.8200,2,    24.99,2,  -999.00,9,  13.1410,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.6902,1,     12.7,2,20220531,1620,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,27         ,27         ,2,20220531,1431,  30.0001,-176.2126,     5285,    368.2,2,  11.9562,2,  34.2987,2,  34.2870,2,    210.2,2,    210.0,2,    13.97,2,    12.28,2,     0.00,2,     0.85,2,    2.659,2,    1.660,2,   1.9081,2,   2103.3,2,   2266.3,2,   7.7856,2,    24.99,2,  -999.00,9,  11.9577,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.6927,1,     13.9,2,20220531,1618,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,26         ,26         ,2,20220531,1431,  30.0001,-176.2126,     5285,    439.0,2,  10.5561,2,  34.1865,2,  34.1819,2,    200.7,2,    201.9,2,    19.35,2,    15.62,2,     0.00,2,     1.08,2,    2.771,2,    1.611,2,   1.7369,2,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,  10.5460,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.6950,1,     16.4,2,20220531,1616,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,25         ,25         ,2,20220531,1431,  30.0001,-176.2126,     5285,    547.2,2,   8.0408,2,  34.0415,2,  34.0399,2,    166.5,2,    166.4,2,    37.14,2,    23.76,2,     0.00,2,     1.66,2,    2.631,2,    1.532,2,   1.3278,2,     -999,5,   2271.9,2,   7.6132,2,    24.99,2,  -999.00,9,   8.0421,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0122,1,   4.6971,1,     22.2,2,20220531,1614,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,24         ,24         ,2,20220531,1431,  30.0001,-176.2126,     5285,    648.3,2,   6.3876,2,  34.0300,2,  34.0302,2,    116.4,3,    114.2,2,    59.71,2,    31.79,2,     0.00,2,     2.25,2,    1.969,2,    1.196,2,   0.7234,2,   2239.5,2,   2288.9,2,   7.4833,2,    24.99,2,  -999.00,9,   6.3874,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.6995,1,     30.1,2,20220531,1611,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,23         ,23         ,2,20220531,1431,  30.0001,-176.2126,     5285,    748.4,2,   5.2622,2,  34.0951,2,  34.0934,2,     73.4,3,     72.8,2,    80.03,2,    37.26,2,     0.00,2,     2.65,2,    1.212,6,    0.712,6,   0.4633,6,   2286.7,2,   2307.7,2,   7.3957,2,    25.01,2,  -999.00,9,   5.2692,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.6995,1,     37.0,6,20220531,1608,  30.0001,-176.2125,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,22         ,22         ,2,20220531,1431,  30.0001,-176.2126,     5285,    848.3,2,   4.6152,2,  34.1725,2,  34.1740,2,     48.9,3,     49.8,2,    96.05,2,    40.31,2,     0.00,2,     2.86,2,    0.691,2,    0.424,2,   0.3314,2,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   4.6177,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0134,1,   4.7004,1,     41.6,2,20220531,1606,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
33RR20220430  ,P02        ,91      ,  1,21         ,21         ,2,20220531,1431,  30.0001,-176.2126,     5285,    949.0,2,   4.1431,2,  34.2545,2,  34.2552,2,     34.9,2,     34.7,2,   108.94,2,    42.03,2,     0.00,2,     2.98,2,    0.347,2,    0.200,2,   0.3026,2,   2338.2,2,   2342.7,2,   7.3350,2,    25.00,2,  -999.00,9,   4.1459,2,     -999,9,     -999,9,     -999,     -999,9,     -999,9,     -999,9,     -999,9,  -999.00,9,   0.0133,1,   4.7001,1,     45.0,2,20220531,1603,  30.0001,-176.2126,-999          ,9,-999          ,9,-999          ,9
